"","Source","Sample.ID","Spot.Bulk","age.mean","group","group.age","d34s","d33s","d36s","D33S","D36S","an","Phase","Craton","Supergroup","Formation","Core","Date","simp.lith","Era"
"1410","Kurzweil et al., 2013","08848 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,4.6585,2.60842142238006,NA,0.212,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1411","Kurzweil et al., 2013","08852 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,3.439,1.92961049934299,NA,0.16,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1412","Kurzweil et al., 2013","08853 C","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,4.293,3.14959800142592,NA,0.941,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1413","Kurzweil et al., 2013","08854 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,3.974,3.5426415624098,NA,1.498,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1414","Kurzweil et al., 2013","08855 C","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,0.779,2.06410924235437,NA,1.663,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1415","Kurzweil et al., 2013","08902 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,0.068,1.61901942253958,NA,1.584,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1416","Kurzweil et al., 2013","08904 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,0.6,2.23995505384798,NA,1.931,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1417","Kurzweil et al., 2013","08906 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,2.075,2.38708783285128,NA,1.319,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1418","Kurzweil et al., 2013","08907 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,4.802,2.93115701857833,NA,0.461,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1419","Kurzweil et al., 2013","08908 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,4.959,3.42382132216766,NA,0.873,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1420","Kurzweil et al., 2013","08910 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,4.575,2.54851692946839,NA,0.195,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1421","Kurzweil et al., 2013","08911 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,4.256,3.11558259099222,NA,0.926,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1422","Kurzweil et al., 2013","08912 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,1.587,0.901990709060494,NA,0.085,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1423","Kurzweil et al., 2013","08913 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,0.797,1.05537570161717,NA,0.645,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1424","Kurzweil et al., 2013","08914 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,1.447,4.50394369655675,NA,3.759,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1425","Kurzweil et al., 2013","08915 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,4.133,2.85336606374939,NA,0.727,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1426","Kurzweil et al., 2013","08923 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,2.508,2.78783542334474,NA,1.497,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1427","Kurzweil et al., 2013","08924 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,3.86,2.91704277308245,NA,0.931,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1428","Kurzweil et al., 2013","08926 C","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,3.233,3.21769172458492,NA,1.554,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1429","Kurzweil et al., 2013","08928 C","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,2.868,4.12199420311662,NA,2.646,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1430","Kurzweil et al., 2013","08929 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,0.778,2.30659443669183,NA,1.906,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1431","Kurzweil et al., 2013","08930 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,4.059,2.22233154207455,NA,0.134,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1432","Kurzweil et al., 2013","08935 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,2.259,2.48374840061736,NA,1.321,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1433","Kurzweil et al., 2013","08937 C","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,2.56,4.66858257278936,NA,3.351,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1434","Kurzweil et al., 2013","08941 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,2.823,5.18885111876503,NA,3.736,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1435","Kurzweil et al., 2013","08943 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,5.008,3.58499555399901,NA,1.009,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1436","Kurzweil et al., 2013","08950 P","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,3.4895,2.15657344152359,NA,0.361,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1437","Kurzweil et al., 2013","08955 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,2.798,3.19699363204283,NA,1.757,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1438","Kurzweil et al., 2013","08963 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,0.28,0.476190210176864,NA,0.332,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1439","Kurzweil et al., 2013","08972 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,4.971,3.60998649520975,NA,1.053,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1440","Kurzweil et al., 2013","08980 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,2.275,2.25297935600019,NA,1.082,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1441","Kurzweil et al., 2013","08981 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,2.722,1.96190591771624,NA,0.561,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1442","Kurzweil et al., 2013","08990 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,3.183,1.71398169331586,NA,0.076,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1443","Kurzweil et al., 2013","08991 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,3.638,2.06692007827575,NA,0.195,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1444","Kurzweil et al., 2013","08995 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,2.96,2.24730738598083,NA,0.724,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1445","Kurzweil et al., 2013","5408-283K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,3.582,2.4671304378439,NA,0.624,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1446","Kurzweil et al., 2013","5408-349 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,0.345,0.702660137803404,NA,0.525,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1447","Kurzweil et al., 2013","5408-367 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,2.603,1.72669989967264,NA,0.387,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1448","Kurzweil et al., 2013","5416-609 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,3.349,2.86433660387225,NA,1.141,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1449","Kurzweil et al., 2013","5416-655 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,4.006,3.09008976530728,NA,1.029,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1450","Kurzweil et al., 2013","5417-674 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,3.665,2.08580051939824,NA,0.2,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1451","Kurzweil et al., 2013","6402-468 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,2.956,2.5052503348434,NA,0.984,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1452","Kurzweil et al., 2013","6402-477 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,1.505,0.968792337226993,NA,0.194,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1453","Kurzweil et al., 2013","6412-509 K","Bulk",2714.5,"[2.68e+03,2.72e+03)",2705,3.9885,2.3475946721635,NA,0.2955,NA,"Bulk","Sulfide","Superior","Abitibi","Kidd Creek Massive Sulfide Deposit","Outcrop",2013,"Low Energy Siliciclastic","Neoarchean"
"1454","Li et al., 2017","ORG-44","Spot",2695,"[2.68e+03,2.72e+03)",2705,0.324642857142857,2.20574857113722,NA,2.03928571428571,NA,"Spot","Sulfide","Superior","Wawa","Joy Lake","DH26503",2017,"Low Energy Siliciclastic","Neoarchean"
"1455","Li et al., 2017","ORG-45","Spot",2695,"[2.68e+03,2.72e+03)",2705,-0.0496078431372549,2.41699743091867,NA,2.44333333333333,NA,"Spot","Sulfide","Superior","Wawa","Joy Lake","DH26503",2017,"Low Energy Siliciclastic","Neoarchean"
"1456","Liu et al., 2020","ABDP3_114.060-114.061m","Spot",2754,"[2.72e+03,2.78e+03)",2745,-1.77676176,-0.62711249109453,NA,0.288353781666667,NA,"Spot","Sulfide","Pilbara","Mount Bruce","Hardey","ABDP-3",2020,"Low Energy Siliciclastic","Neoarchean"
"1457","Liu et al., 2020","ABDP3_115.680-115.682m","Spot",2754,"[2.72e+03,2.78e+03)",2745,-4.07311168,-1.87416141784873,NA,0.225653,NA,"Spot","Sulfide","Pilbara","Mount Bruce","Hardey","ABDP-3",2020,"Low Energy Siliciclastic","Neoarchean"
"1458","Liu et al., 2020","ABDP5_38.35-38.36m","Spot",2915.5,"[2.88e+03,2.92e+03)",2905,14.451728839,5.72845364279668,35.7110610703917,-1.680033628,2.63568539428571,"Spot","Sulfide","Pilbara","De Grey","Mosquito Creek","ABDP-5",2020,"Low Energy Siliciclastic","Mesoarchean"
"1459","Liu et al., 2020","ABDP5_40.74-40.75m","Spot",2915.5,"[2.88e+03,2.92e+03)",2905,11.6857134508333,4.94784528951491,27.6135409887239,-1.05018606833333,0.0095630075,"Spot","Sulfide","Pilbara","De Grey","Mosquito Creek","ABDP-5",2020,"Low Energy Siliciclastic","Mesoarchean"
"1460","Liu et al., 2020","ABDP6_101.21-101.22m","Spot",2780,"[2.78e+03,2.82e+03)",2805,-0.6690863,-0.430460612220625,-2.58711326807395,-0.08582524,-1.31623207,"Spot","Sulfide","Pilbara","Mount Bruce","Mt. Roe Basalt","ABDP-6",2020,"Low Energy Siliciclastic","Neoarchean"
"1461","Liu et al., 2020","ABDP6_101.40-101.42m","Spot",2780,"[2.78e+03,2.82e+03)",2805,-3.54389700833333,-1.90071425362109,-10.337817005127,-0.0738038408333333,-0.5020575725,"Spot","Sulfide","Pilbara","Mount Bruce","Mt. Roe Basalt","ABDP-6",2020,"Low Energy Siliciclastic","Neoarchean"
"1462","Liu et al., 2020","ABDP6_115.80-115.81m","Spot",2780,"[2.78e+03,2.82e+03)",2805,-6.108009598,-2.57490677672187,-13.4392849930965,0.576008554,-1.870165178,"Spot","Sulfide","Pilbara","Mount Bruce","Mt. Roe Basalt","ABDP-6",2020,"Low Energy Siliciclastic","Neoarchean"
"1463","Liu et al., 2020","ABDP6_261.63-261.64m","Spot",2780,"[2.78e+03,2.82e+03)",2805,-2.59190487428571,-0.128128852217724,NA,1.20760856428571,NA,"Spot","Sulfide","Pilbara","Mount Bruce","Mt. Roe Basalt","ABDP-6",2020,"Low Energy Siliciclastic","Neoarchean"
"1464","Liu et al., 2020","ABDP6_265.80-265.83m","Spot",2780,"[2.78e+03,2.82e+03)",2805,-7.13433762538462,-4.58768269216541,-14.3444589352499,-0.907009122307692,-0.833495324615385,"Spot","Sulfide","Pilbara","Mount Bruce","Mt. Roe Basalt","ABDP-6",2020,"Low Energy Siliciclastic","Neoarchean"
"1465","Liu et al., 2020","ABDP6_93.43-93.44m","Spot",2780,"[2.78e+03,2.82e+03)",2805,-1.317378593,-0.635509985789052,-3.78303581371974,0.043517366,-1.283968601,"Spot","Sulfide","Pilbara","Mount Bruce","Mt. Roe Basalt","ABDP-6",2020,"Low Energy Siliciclastic","Neoarchean"
"1466","Liu et al., 2020","CL1_102.71-102.72m","Spot",3018.5,"[2.98e+03,3.02e+03)",3005,2.43927991,1.32013153810829,NA,0.06464458,NA,"Spot","Sulfide","Pilbara","De Grey Supergroup","Cleaverville","CL1",2020,"Low Energy Siliciclastic","Mesoarchean"
"1467","Liu et al., 2020","CL1_104.99-105.00m","Spot",3018.5,"[2.98e+03,3.02e+03)",3005,3.7400612725,1.8794646501434,NA,-0.04280547,NA,"Spot","Sulfide","Pilbara","De Grey Supergroup","Cleaverville","CL1",2020,"Low Energy Siliciclastic","Mesoarchean"
"1468","Liu et al., 2020","CL1_80.76-80.77m","Spot",3018.5,"[2.98e+03,3.02e+03)",3005,24.3143946075,12.3154937212554,NA,-0.0671669325,NA,"Spot","Sulfide","Pilbara","De Grey Supergroup","Cleaverville","CL1",2020,"Low Energy Siliciclastic","Mesoarchean"
"1469","Liu et al., 2020","DX_126.26-126.31m","Spot",3195,"[3.18e+03,3.22e+03)",3205,7.85313363136364,3.85178003413422,NA,-0.176413931818182,NA,"Spot","Sulfide","Pilbara","Regal Terrane","Dixon Island","DX",2020,"Low Energy Siliciclastic","Mesoarchean"
"1470","Liu et al., 2020","DX_132.26-132.28m","Spot",3195,"[3.18e+03,3.22e+03)",3205,9.465282609,4.78854530194254,26.3837163177848,-0.072829837,0.2342465675,"Spot","Sulfide","Pilbara","Regal Terrane","Dixon Island","DX",2020,"Low Energy Siliciclastic","Mesoarchean"
"1471","Liu et al., 2020","DX_134.14-134.15m","Spot",3195,"[3.18e+03,3.22e+03)",3205,-5.35049488666667,-2.97916107217978,NA,-0.219860536666667,NA,"Spot","Sulfide","Pilbara","Regal Terrane","Dixon Island","DX",2020,"Low Energy Siliciclastic","Mesoarchean"
"1472","Liu et al., 2020","DX_143.57-143.59m","Spot",3195,"[3.18e+03,3.22e+03)",3205,1.269213758,0.659741635518337,2.6261062458871,0.008243888,0.199857324,"Spot","Sulfide","Pilbara","Regal Terrane","Dixon Island","DX",2020,"Low Energy Siliciclastic","Mesoarchean"
"1473","Liu et al., 2020","DX_88.80-88.81m","Spot",3195,"[3.18e+03,3.22e+03)",3205,19.1669638975,9.87743220527981,NA,0.0519920475,NA,"Spot","Sulfide","Pilbara","Regal Terrane","Dixon Island","DX",2020,"Low Energy Siliciclastic","Mesoarchean"
"1474","Liu et al., 2020","DX_92.22-92.26m","Spot",3195,"[3.18e+03,3.22e+03)",3205,-4.03116376692308,-2.01491116101213,-9.20069740427692,0.0676630315384615,-0.194499125555556,"Spot","Sulfide","Pilbara","Regal Terrane","Dixon Island","DX",2020,"Low Energy Siliciclastic","Mesoarchean"
"1475","Liu et al., 2020","DX_98.06-98.07m","Spot",3195,"[3.18e+03,3.22e+03)",3205,16.931015415,8.75858253165516,NA,0.0783188816666667,NA,"Spot","Sulfide","Pilbara","Regal Terrane","Dixon Island","DX",2020,"Low Energy Siliciclastic","Mesoarchean"
"1476","Liu et al., 2020","FVG1_1843.86-1843.87m","Spot",2754,"[2.72e+03,2.78e+03)",2745,9.428510397,4.70280937660743,3.3997296217814,-0.119531779,-0.2519504,"Spot","Sulfide","Pilbara","Mount Bruce","Hardey","FVG1",2020,"Glacial/Diamictite/Detrital","Neoarchean"
"1477","Liu et al., 2020","PDP1_43.15-43.16m","Spot",2715,"[2.68e+03,2.72e+03)",2705,-11.5688698466667,-5.4758751803451,-19.0338715261435,0.506664704444444,-1.35797911571429,"Spot","Sulfide","Pilbara","Mount Bruce","Tumbiana","PDP1",2020,"Low Energy Siliciclastic","Neoarchean"
"1478","Liu et al., 2020","PDP1_44.08-44.10m","Spot",2715,"[2.68e+03,2.72e+03)",2705,-2.424321065,0.491849488889281,NA,1.7411483375,NA,"Spot","Sulfide","Pilbara","Mount Bruce","Tumbiana","PDP1",2020,"Low Energy Siliciclastic","Neoarchean"
