"","Source","Sample.ID","Spot.Bulk","age","group","group.age","d34s","d33s","d36s","D33S","D36S","an","Phase","Craton","Supergroup","Formation","Core","Date","simp.lith"
"15338","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15339","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15340","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15341","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15342","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15343","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15344","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15345","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15346","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15347","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15348","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15349","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15350","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15351","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15352","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15353","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15354","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15355","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15356","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15357","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15358","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15359","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15360","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15361","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15362","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15363","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15364","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15365","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15366","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15367","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15368","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15369","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15370","Cates and Mojzsis, 2006","GR97m27","Spot",3642,"[3.62e+03,3.68e+03)",3645,-0.200909090909091,0.667798348587785,NA,0.771363636363636,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Low Energy Siliciclastic"
"15371","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15372","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15373","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15374","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15375","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15376","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15377","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15378","Cates and Mojzsis, 2006","GR04054","Spot",3710,"[3.68e+03,3.72e+03)",3705,2.18,3.06877368302236,NA,1.94666666666667,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15379","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15380","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15381","Cates and Mojzsis, 2006","GR04054","Spot",3710,"[3.68e+03,3.72e+03)",3705,2.18,3.06877368302236,NA,1.94666666666667,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15382","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15383","Cates and Mojzsis, 2006","GR04054","Spot",3710,"[3.68e+03,3.72e+03)",3705,2.18,3.06877368302236,NA,1.94666666666667,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15384","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15385","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15386","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15387","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15388","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15389","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15390","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15391","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15392","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15393","Cates and Mojzsis, 2006","GR04054","Spot",3710,"[3.68e+03,3.72e+03)",3705,2.18,3.06877368302236,NA,1.94666666666667,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15394","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15395","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15396","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15397","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15398","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15399","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15400","Cates and Mojzsis, 2006","GR04054","Spot",3710,"[3.68e+03,3.72e+03)",3705,2.18,3.06877368302236,NA,1.94666666666667,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15401","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15402","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15403","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15404","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15405","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15406","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15407","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15408","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15409","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15410","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15411","Cates and Mojzsis, 2006","GR04054","Spot",3710,"[3.68e+03,3.72e+03)",3705,2.18,3.06877368302236,NA,1.94666666666667,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15412","Cates and Mojzsis, 2006","GR04054","Spot",3710,"[3.68e+03,3.72e+03)",3705,2.18,3.06877368302236,NA,1.94666666666667,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15413","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15414","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15415","Cates and Mojzsis, 2006","GR04054","Spot",3710,"[3.68e+03,3.72e+03)",3705,2.18,3.06877368302236,NA,1.94666666666667,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15416","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15417","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15418","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15419","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15420","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15421","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15422","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15423","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15424","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15425","Cates and Mojzsis, 2006","GR04063","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.114,1.93352824126613,NA,1.36,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Chemical"
"15426","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15427","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15428","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15429","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15430","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15431","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15432","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15433","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15434","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15435","Cates and Mojzsis, 2006","GR0096","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.41,1.00838907845411,NA,0.2825,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15436","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15437","Cates and Mojzsis, 2006","GR04041","Spot",3710,"[3.68e+03,3.72e+03)",3705,1.568,3.66711549929435,NA,2.86,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15438","Cates and Mojzsis, 2006","GR04054","Spot",3710,"[3.68e+03,3.72e+03)",3705,2.18,3.06877368302236,NA,1.94666666666667,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15439","Cates and Mojzsis, 2006","GR04054","Spot",3710,"[3.68e+03,3.72e+03)",3705,2.18,3.06877368302236,NA,1.94666666666667,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15440","Cates and Mojzsis, 2006","GR04054","Spot",3710,"[3.68e+03,3.72e+03)",3705,2.18,3.06877368302236,NA,1.94666666666667,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
"15441","Cates and Mojzsis, 2006","GR04054","Spot",3710,"[3.68e+03,3.72e+03)",3705,2.18,3.06877368302236,NA,1.94666666666667,NA,"Spot","Sulfide","North Atlantic","Isua Supracrustal Belt","NA","Outcrop",2006,"Igneous/Volcanic Sed"
